669641,199.00,0.26,4.36,858.10,3743,-24.00,4.99
671721,194.00,0.26,4.39,859.50,3770,27.00,4.99
673761,195.00,0.25,4.41,855.70,3770,0.00,4.99
675801,194.00,0.25,4.44,850.40,3773,3.00,4.99
679841,203.00,0.25,4.45,841.90,3744,-8.00,4.99
681881,197.00,0.26,4.44,849.40,3767,23.00,4.99
683921,198.00,0.25,4.41,849.30,3742,-25.00,4.99
685961,192.00,0.25,4.44,850.30,3778,36.00,4.99
688001,202.00,0.25,4.45,840.80,3746,-32.00,4.99
690041,203.00,0.25,4.43,846.60,3744,-2.00,4.99
692081,204.00,0.25,4.45,839.70,3738,-6.00,4.99
694121,205.00,0.25,4.43,842.00,3729,-9.00,4.98
696201,204.00,0.25,4.45,836.80,3726,-3.00,4.99
698241,206.00,0.25,4.43,840.20,3722,-4.00,4.99
700281,210.00,0.25,4.45,837.90,3732,10.00,4.99
702321,207.00,0.25,4.47,832.70,3721,-11.00,4.99
704361,206.00,0.25,4.45,837.80,3734,13.00,4.99
706401,221.00,0.25,4.42,832.40,3683,-51.00,4.98
708441,212.00,0.25,4.44,831.70,3700,17.00,4.98
710481,213.00,0.24,4.47,828.90,3701,1.00,4.99
712521,217.00,0.25,4.48,819.60,3677,-24.00,4.98
714561,203.00,0.25,4.47,833.90,3728,51.00,4.99
716641,222.00,0.25,4.44,827.90,3680,-48.00,4.99
718681,215.00,0.24,4.47,830.60,3711,31.00,4.98
720721,222.00,0.25,4.48,816.40,3672,-39.00,4.98
722801,217.00,0.25,4.46,825.70,3686,14.00,4.98
724841,214.00,0.25,4.44,835.20,3715,29.00,4.99
726881,222.00,0.25,4.42,831.30,3670,-45.00,4.98
728921,215.00,0.25,4.44,831.90,3697,27.00,4.98
730961,218.00,0.25,4.47,826.50,3692,-5.00,4.98
733001,217.00,0.25,4.44,831.10,3691,-1.00,4.98
735041,220.00,0.25,4.46,822.70,3671,-20.00,4.98
737081,217.00,0.25,4.44,831.30,3697,26.00,4.98
739161,220.00,0.26,4.42,836.00,3697,0.00,4.98
741201,217.00,0.26,4.40,841.10,3701,4.00,4.99
743241,217.00,0.26,4.38,842.40,3689,-12.00,4.98
745281,215.00,0.25,4.40,838.00,3692,3.00,4.99
747321,222.00,0.26,4.42,833.50,3683,-9.00,4.98
749361,223.00,0.25,4.40,835.30,3682,-1.00,4.98
751401,227.00,0.26,4.42,829.20,3667,-15.00,4.98
753441,222.00,0.25,4.40,834.00,3661,-6.00,4.98
755481,219.00,0.25,4.42,829.90,3663,2.00,4.98
757521,225.00,0.25,4.44,822.90,3656,-7.00,4.98
759561,238.00,0.25,4.41,820.60,3625,-31.00,4.97
761641,236.00,0.25,4.44,813.70,3602,-23.00,4.97
763681,233.00,0.26,4.41,817.90,3618,16.00,4.98
765721,240.00,0.25,4.39,822.30,3606,-12.00,4.98
767761,237.00,0.25,4.41,817.80,3610,4.00,4.98
769801,241.00,0.25,4.43,813.20,3605,-5.00,4.97
771841,234.00,0.26,4.41,820.90,3619,14.00,4.98
773881,245.00,0.25,4.39,815.60,3582,-37.00,4.97
